id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
17018,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3140625,11,1.64711E+12,121,TRUE,10,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.433918025,0.433918025,-0.119855525,0.566081975,FALSE,0.119855525,0.432483521
17019,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4940625,1,1.64711E+12,2,FALSE,11,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.512700546,0.512700546,-0.018638046,0.512700546,FALSE,-0.018638046,0.560751594
17020,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4490625,18,1.64711E+12,51,TRUE,12,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.435755002,0.435755002,0.013307498,0.564244998,TRUE,-0.013307498,0.381985364
17021,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.5290625,13,1.64711E+12,60,FALSE,13,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.433926927,0.433926927,0.095135573,0.433926927,TRUE,0.095135573,0.444505787
17022,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4340625,13,1.64711E+12,61,TRUE,14,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.566073073,0.566073073,-0.132010573,0.433926927,FALSE,0.132010573,0.555494213
17023,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4890625,16,1.64711E+12,110,FALSE,15,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.374941292,0.374941292,0.114121208,0.374941292,TRUE,0.114121208,0.419528597
17024,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3040625,11,1.64711E+12,123,TRUE,16,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.433918025,0.433918025,-0.129855525,0.566081975,FALSE,0.129855525,0.39063938
17025,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4540625,2,1.64711E+12,13,TRUE,17,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.571293782,0.571293782,-0.117231282,0.428706218,FALSE,0.117231282,0.572693325
17026,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4040625,17,1.64711E+12,36,FALSE,18,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.400118858,0.400118858,0.003943642,0.400118858,TRUE,0.003943642,0.419136621
17027,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4390625,2,1.64711E+12,12,FALSE,19,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.428706218,0.428706218,0.010356282,0.428706218,TRUE,0.010356282,0.427306675
17028,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3290625,1,1.64711E+12,0,FALSE,20,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.512700546,0.512700546,-0.183638046,0.512700546,FALSE,-0.183638046,0.50572519
17029,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3840625,15,1.64711E+12,96,FALSE,21,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.285181501,0.285181501,0.098880999,0.285181501,TRUE,0.098880999,0.304062467
17030,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4640625,18,1.64711E+12,48,FALSE,22,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.564244998,0.564244998,-0.100182498,0.564244998,FALSE,-0.100182498,0.564855138
17031,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4740625,3,1.64711E+12,26,FALSE,23,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.40152069,0.40152069,0.07254181,0.40152069,TRUE,0.07254181,0.447536796
17032,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4140625,8,1.64711E+12,84,FALSE,24,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.494680479,0.494680479,-0.080617979,0.494680479,FALSE,-0.080617979,0.502654251
17033,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.5240625,17,1.64711E+12,38,FALSE,25,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.400118858,0.400118858,0.123943642,0.400118858,TRUE,0.123943642,0.457201443
17034,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3190625,1,1.64711E+12,3,TRUE,26,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.487299454,0.487299454,-0.168236954,0.512700546,FALSE,0.168236954,0.439248406
17035,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4490625,11,1.64711E+12,122,FALSE,27,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.566081975,0.566081975,-0.117019475,0.566081975,FALSE,-0.117019475,0.60936062
17036,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4890625,15,1.64711E+12,97,TRUE,28,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.714818499,0.714818499,-0.225755999,0.285181501,FALSE,0.225755999,0.695937533
17037,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4190625,17,1.64711E+12,37,TRUE,29,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.599881142,0.599881142,-0.180818642,0.400118858,FALSE,0.180818642,0.580863379
17038,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.5390625,3,1.64711E+12,27,TRUE,30,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.59847931,0.59847931,-0.05941681,0.40152069,FALSE,0.05941681,0.552463204
17039,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4740625,2,1.64711E+12,15,TRUE,31,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.571293782,0.571293782,-0.097231282,0.428706218,FALSE,0.097231282,0.514194227
17040,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3440625,14,1.64711E+12,72,FALSE,32,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.293249191,0.293249191,0.050813309,0.293249191,TRUE,0.050813309,0.302398008
17041,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3840625,1,1.64711E+12,1,TRUE,33,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.487299454,0.487299454,-0.103236954,0.512700546,FALSE,0.103236954,0.49427481
17042,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3140625,14,1.64711E+12,75,TRUE,34,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.706750809,0.706750809,-0.392688309,0.293249191,FALSE,0.392688309,0.659776363
17043,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3990625,11,1.64711E+12,120,FALSE,35,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.566081975,0.566081975,-0.167019475,0.566081975,FALSE,-0.167019475,0.567516479
17044,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3440625,15,1.64711E+12,98,FALSE,36,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.285181501,0.285181501,0.058880999,0.285181501,TRUE,0.058880999,0.333900658
17045,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4290625,8,1.64711E+12,86,FALSE,37,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.494680479,0.494680479,-0.065617979,0.494680479,FALSE,-0.065617979,0.545737214
17046,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3590625,16,1.64711E+12,109,TRUE,38,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.625058708,0.625058708,-0.265996208,0.374941292,FALSE,0.265996208,0.618553584
17047,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4190625,3,1.64711E+12,25,TRUE,39,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.59847931,0.59847931,-0.17941681,0.40152069,FALSE,0.17941681,0.587413672
17048,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3640625,16,1.64711E+12,111,TRUE,40,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.625058708,0.625058708,-0.260996208,0.374941292,FALSE,0.260996208,0.580471403
17049,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3490625,13,1.64711E+12,62,FALSE,41,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.433926927,0.433926927,-0.084864427,0.433926927,FALSE,-0.084864427,0.495193096
17050,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3990625,2,1.64711E+12,14,FALSE,42,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.428706218,0.428706218,-0.029643718,0.428706218,FALSE,-0.029643718,0.485805773
17051,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3690625,8,1.64711E+12,87,TRUE,43,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.505319521,0.505319521,-0.136257021,0.494680479,FALSE,0.136257021,0.454262786
17052,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4190625,19,1.64711E+12,134,FALSE,44,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.256604718,0.256604718,0.162457782,0.256604718,TRUE,0.162457782,0.286171031
17053,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.3940625,19,1.64711E+12,132,FALSE,45,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.256604718,0.256604718,0.137457782,0.256604718,TRUE,0.137457782,0.257919326
17054,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.5490625,19,1.64711E+12,133,TRUE,46,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.743395282,0.743395282,-0.194332782,0.256604718,FALSE,0.194332782,0.742080674
17055,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.4340625,14,1.64711E+12,73,TRUE,47,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.706750809,0.706750809,-0.272688309,0.293249191,FALSE,0.272688309,0.697601992
17056,339ANSOTR6282IEBDYR36GZM6A3IKV,1.64711E+12,line,635,1366,0.6090625,19,1.64711E+12,135,TRUE,48,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.743395282,0.743395282,-0.134332782,0.256604718,FALSE,0.134332782,0.713828969
17057,35H6S234SB0PRFY74AE87OQZ0TO65F,1.64711E+12,line,754,1536,0.368125,18,1.64711E+12,49,TRUE,1,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.435755002,0.435755002,-0.067630002,0.564244998,FALSE,0.067630002,0.435144862
17058,35H6S234SB0PRFY74AE87OQZ0TO65F,1.64711E+12,line,754,1536,0.388125,8,1.64711E+12,86,FALSE,2,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-3,exp-2,0.494680479,0.494680479,-0.106555479,0.494680479,FALSE,-0.106555479,0.545737214
