participantId,trialId,trialOrder,responseId,answer,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"5df11e6cdc85350234932daa","pointArc_task_24","56","pixelResponse","124","12320","","","","","pointArc","","","","71"
"5df11e6cdc85350234932daa","pointArc_task_24","56","numericResponse","0.38","12320","","","","","pointArc","","","","71"
"5df11e6cdc85350234932daa","pointArc_task_24","56","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_28","57","pixelResponse","106","23367","","","","","pointArc","","","","83"
"5df11e6cdc85350234932daa","pointArc_task_28","57","numericResponse","0.47","23367","","","","","pointArc","","","","83"
"5df11e6cdc85350234932daa","pointArc_task_28","57","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":56,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_17","58","pixelResponse","70","11001","","","","","pointArc","","","","56"
"5df11e6cdc85350234932daa","pointArc_task_17","58","numericResponse","0.65","11001","","","","","pointArc","","","","56"
"5df11e6cdc85350234932daa","pointArc_task_17","58","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_14","59","pixelResponse","84.00000000000001","15056","","","","","pointArc","","","","45"
"5df11e6cdc85350234932daa","pointArc_task_14","59","numericResponse","0.58","15056","","","","","pointArc","","","","45"
"5df11e6cdc85350234932daa","pointArc_task_14","59","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_40","60","pixelResponse","104.00000000000001","20555","","","","","pointArc","","","","119"
"5df11e6cdc85350234932daa","pointArc_task_40","60","numericResponse","0.48","20555","","","","","pointArc","","","","119"
"5df11e6cdc85350234932daa","pointArc_task_40","60","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_20","61","pixelResponse","114.00000000000001","11745","","","","","pointArc","","","","59"
"5df11e6cdc85350234932daa","pointArc_task_20","61","numericResponse","0.43","11745","","","","","pointArc","","","","59"
"5df11e6cdc85350234932daa","pointArc_task_20","61","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_41","62","pixelResponse","92","11797","","","","","pointArc","","","","128"
"5df11e6cdc85350234932daa","pointArc_task_41","62","numericResponse","0.54","11797","","","","","pointArc","","","","128"
"5df11e6cdc85350234932daa","pointArc_task_41","62","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_48","63","pixelResponse","62.000000000000014","9139","","","","","pointArc","","","","143"
"5df11e6cdc85350234932daa","pointArc_task_48","63","numericResponse","0.69","9139","","","","","pointArc","","","","143"
"5df11e6cdc85350234932daa","pointArc_task_48","63","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_4","64","pixelResponse","154","14044","","","","","pointArc","","","","11"
"5df11e6cdc85350234932daa","pointArc_task_4","64","numericResponse","0.23","14044","","","","","pointArc","","","","11"
"5df11e6cdc85350234932daa","pointArc_task_4","64","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_27","65","pixelResponse","135.99999999999997","9205","","","","","pointArc","","","","82"
"5df11e6cdc85350234932daa","pointArc_task_27","65","numericResponse","0.32","9205","","","","","pointArc","","","","82"
"5df11e6cdc85350234932daa","pointArc_task_27","65","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_7","66","pixelResponse","98","11449","","","","","pointArc","","","","22"
"5df11e6cdc85350234932daa","pointArc_task_7","66","numericResponse","0.51","11449","","","","","pointArc","","","","22"
"5df11e6cdc85350234932daa","pointArc_task_7","66","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_22","67","pixelResponse","95.99999999999999","23531","","","","","pointArc","","","","69"
"5df11e6cdc85350234932daa","pointArc_task_22","67","numericResponse","0.52","23531","","","","","pointArc","","","","69"
"5df11e6cdc85350234932daa","pointArc_task_22","67","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":68,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_25","68","pixelResponse","164.00000000000003","16613","","","","","pointArc","","","","80"
"5df11e6cdc85350234932daa","pointArc_task_25","68","numericResponse","0.18","16613","","","","","pointArc","","","","80"
"5df11e6cdc85350234932daa","pointArc_task_25","68","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_26","69","pixelResponse","36.000000000000014","20845","","","","","pointArc","","","","81"
"5df11e6cdc85350234932daa","pointArc_task_26","69","numericResponse","0.82","20845","","","","","pointArc","","","","81"
"5df11e6cdc85350234932daa","pointArc_task_26","69","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":72,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_34","70","pixelResponse","28","18397","","","","","pointArc","","","","105"
"5df11e6cdc85350234932daa","pointArc_task_34","70","numericResponse","0.86","18397","","","","","pointArc","","","","105"
"5df11e6cdc85350234932daa","pointArc_task_34","70","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_35","71","pixelResponse","162","11294","","","","","pointArc","","","","106"
"5df11e6cdc85350234932daa","pointArc_task_35","71","numericResponse","0.19","11294","","","","","pointArc","","","","106"
"5df11e6cdc85350234932daa","pointArc_task_35","71","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_1","72","pixelResponse","106","15897","","","","","pointArc","","","","8"
"5df11e6cdc85350234932daa","pointArc_task_1","72","numericResponse","0.47","15897","","","","","pointArc","","","","8"
"5df11e6cdc85350234932daa","pointArc_task_1","72","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":52,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_8","73","pixelResponse","102","15137","","","","","pointArc","","","","23"
"5df11e6cdc85350234932daa","pointArc_task_8","73","numericResponse","0.49","15137","","","","","pointArc","","","","23"
"5df11e6cdc85350234932daa","pointArc_task_8","73","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","gender","Female","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","gender-other","","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","age","42","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","feedback","No","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","feedback-text","None","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","strategy","None","25756","","","","","","","","",""
"5df11e6cdc85350234932daa","post_study","74","windowEvents","{""focus"":6,""input"":16,""keydown"":20,""keyup"":17,""mousemove"":49,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","participantTags","","participantTags","[""virtual-chinrest""]","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","introduction","0","prolificId","5fa45d41eb5d570b4841254d","21458","","","","","","","","",""
"5fa45d41eb5d570b4841254d","introduction","0","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":4}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","consent","1","consentApproval","Accept","7362","","","","","","","","",""
"5fa45d41eb5d570b4841254d","consent","1","windowEvents","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","chinrest_intro","2","","","12593","","","","","","","","",""
"5fa45d41eb5d570b4841254d","chinrest_intro","2","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.card-size","3","pixelsPerMM","2.8037383177570097","27853","pixelsPerMM","85.6","53.98","","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.card-size","3","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":103,""mousedown"":5,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-MM","667.9363636656457","196042","","","","13.5","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-CM","66.79363636656457","196042","","","","13.5","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.blindspot-distance","4","ball-positions","[942,924,936,926,924]","196042","","","","13.5","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.blindspot-distance","4","square-position","1380","196042","","","","13.5","","","","",""
"5fa45d41eb5d570b4841254d","$virtual-chinrest.components.blindspot-distance","4","windowEvents","{""focus"":5,""input"":0,""keydown"":18,""keyup"":18,""mousemove"":163,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","study_overview","5","","","31079","","","","","","","","",""
"5fa45d41eb5d570b4841254d","study_overview","5","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":2}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task1_intro","6","","","18835","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task1_intro","6","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_train_1","7","location-x","0.2","37873","","","","","Block5","true","0.2","0.75",""
"5fa45d41eb5d570b4841254d","block5_train_1","7","location-y","0.75","37873","","","","","Block5","true","0.2","0.75",""
"5fa45d41eb5d570b4841254d","block5_train_1","7","slider-x","0.19","37873","","","","","Block5","true","0.2","0.75",""
"5fa45d41eb5d570b4841254d","block5_train_1","7","slider-y","0.75","37873","","","","","Block5","true","0.2","0.75",""
"5fa45d41eb5d570b4841254d","block5_train_1","7","windowEvents","{""focus"":6,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":143,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_train_2","8","location-x","-1.5","33664","","","","","Block5","true","-1.5","0.4",""
"5fa45d41eb5d570b4841254d","block5_train_2","8","location-y","0.4","33664","","","","","Block5","true","-1.5","0.4",""
"5fa45d41eb5d570b4841254d","block5_train_2","8","slider-x","-1.49","33664","","","","","Block5","true","-1.5","0.4",""
"5fa45d41eb5d570b4841254d","block5_train_2","8","slider-y","0.4","33664","","","","","Block5","true","-1.5","0.4",""
"5fa45d41eb5d570b4841254d","block5_train_2","8","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":116,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task1_test_intro","9","","","5744","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task1_test_intro","9","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_2","10","location-x","-3.03","13872","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_2","10","location-y","0.69","13872","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_2","10","slider-x","-3.05","13872","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_2","10","slider-y","0.69","13872","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_2","10","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":70,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_8","11","location-x","1.35","13734","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_8","11","location-y","0.21","13734","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_8","11","slider-x","1.34","13734","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_8","11","slider-y","0.2","13734","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_8","11","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_9","12","location-x","2.8","17563","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_9","12","location-y","0.49","17563","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_9","12","slider-x","2.8","17563","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_9","12","slider-y","0.52","17563","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_9","12","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_10","13","location-x","-3.36","21510","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_10","13","location-y","0.44","21510","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_10","13","slider-x","-3.38","21510","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_10","13","slider-y","0.44","21510","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_10","13","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_1","14","location-x","0.51","23023","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_1","14","location-y","0.09","23023","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_1","14","slider-x","0.53","23023","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_1","14","slider-y","0.09","23023","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_1","14","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":93,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_7","15","location-x","-3.48","14051","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_7","15","location-y","0.46","14051","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_7","15","slider-x","-3.44","14051","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_7","15","slider-y","0.46","14051","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_7","15","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":68,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_3","16","location-x","1.71","13189","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_3","16","location-y","0.23","13189","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_3","16","slider-x","1.74","13189","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_3","16","slider-y","0.23","13189","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_3","16","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_6","17","location-x","3.12","13239","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_6","17","location-y","0.92","13239","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_6","17","slider-x","3.54","13239","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_6","17","slider-y","0.95","13239","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_6","17","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_5","18","location-x","-1.64","19745","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_5","18","location-y","0.39","19745","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_5","18","slider-x","-1.65","19745","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_5","18","slider-y","0.39","19745","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_5","18","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","block5_test_4","19","location-x","2.05","15560","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_4","19","location-y","0.36","15560","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_4","19","slider-x","2.03","15560","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_4","19","slider-y","0.37","15560","","","","","Block5","false","","",""
"5fa45d41eb5d570b4841254d","block5_test_4","19","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":71,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task2_intro","20","","","19403","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task2_intro","20","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_1","21","pixelResponse","104.00000000000001","17151","","","","","point","true","","","4"
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_1","21","numericResponse","0.48","17151","","","","","point","true","","","4"
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_1","21","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_2","22","pixelResponse","60","280586","","","","","point","true","","","5"
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_2","22","numericResponse","0.7","280586","","","","","point","true","","","5"
"5fa45d41eb5d570b4841254d","moritz_train_pointArc_2","22","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task2_test_intro","23","","","5052","","","","","","","","",""
"5fa45d41eb5d570b4841254d","task2_test_intro","23","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_21","24","pixelResponse","108","5241","","","","","pointArc","","","","68"
"5fa45d41eb5d570b4841254d","pointArc_task_21","24","numericResponse","0.46","5241","","","","","pointArc","","","","68"
"5fa45d41eb5d570b4841254d","pointArc_task_21","24","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_1","25","pixelResponse","87.99999999999999","4059","","","","","pointArc","","","","8"
"5fa45d41eb5d570b4841254d","pointArc_task_1","25","numericResponse","0.56","4059","","","","","pointArc","","","","8"
"5fa45d41eb5d570b4841254d","pointArc_task_1","25","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_13","26","pixelResponse","116.00000000000001","4870","","","","","pointArc","","","","44"
"5fa45d41eb5d570b4841254d","pointArc_task_13","26","numericResponse","0.42","4870","","","","","pointArc","","","","44"
"5fa45d41eb5d570b4841254d","pointArc_task_13","26","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_33","27","pixelResponse","135.99999999999997","6232","","","","","pointArc","","","","104"
"5fa45d41eb5d570b4841254d","pointArc_task_33","27","numericResponse","0.32","6232","","","","","pointArc","","","","104"
"5fa45d41eb5d570b4841254d","pointArc_task_33","27","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_18","28","pixelResponse","110.00000000000001","3823","","","","","pointArc","","","","57"
"5fa45d41eb5d570b4841254d","pointArc_task_18","28","numericResponse","0.45","3823","","","","","pointArc","","","","57"
"5fa45d41eb5d570b4841254d","pointArc_task_18","28","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_29","29","pixelResponse","100","5818","","","","","pointArc","","","","92"
"5fa45d41eb5d570b4841254d","pointArc_task_29","29","numericResponse","0.5","5818","","","","","pointArc","","","","92"
"5fa45d41eb5d570b4841254d","pointArc_task_29","29","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_48","30","pixelResponse","87.99999999999999","4322","","","","","pointArc","","","","143"
"5fa45d41eb5d570b4841254d","pointArc_task_48","30","numericResponse","0.56","4322","","","","","pointArc","","","","143"
"5fa45d41eb5d570b4841254d","pointArc_task_48","30","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","attention_check","31","attention_check","stock price average","74869","","","","","","","","",""
"5fa45d41eb5d570b4841254d","attention_check","31","windowEvents","{""focus"":3,""input"":31,""keydown"":33,""keyup"":31,""mousemove"":75,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_30","32","pixelResponse","95.99999999999999","10161","","","","","pointArc","","","","93"
"5fa45d41eb5d570b4841254d","pointArc_task_30","32","numericResponse","0.52","10161","","","","","pointArc","","","","93"
"5fa45d41eb5d570b4841254d","pointArc_task_30","32","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_8","33","pixelResponse","112.00000000000001","5146","","","","","pointArc","","","","23"
"5fa45d41eb5d570b4841254d","pointArc_task_8","33","numericResponse","0.44","5146","","","","","pointArc","","","","23"
"5fa45d41eb5d570b4841254d","pointArc_task_8","33","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5fa45d41eb5d570b4841254d","pointArc_task_28","34","pixelResponse","65.99999999999999","5100","","","","","pointArc","","","","83"
"5fa45d41eb5d570b4841254d","pointArc_task_28","34","numericResponse","0.67","5100","","","","","pointArc","","","","83"
"5fa45d41eb5d570b4841254d","pointArc_task_28","34","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
